0,2,68,94,94
0,12,102,145,145
0,4,27,69,69
0,20,21,32,32
0,10,87,90,90
0,14,39,77,77
0,19,72,83,83
0,8,73,103,103
0,6,48,66,66
0,2,19,56,56
0,11,36,55,55
0,2,84,98,98
0,18,18,43,43
0,15,115,141,141
0,20,68,82,82
0,1,17,44,44
0,16,23,26,26
0,1,47,83,83
0,13,85,91,91
0,20,98,113,113
0,15,46,74,74
0,3,39,58,58
0,8,34,53,53
0,18,117,135,135
0,9,105,148,148
0,14,113,113,113
0,5,82,86,86
0,7,86,113,113
0,1,42,55,55
0,4,44,45,45
0,10,21,38,38
0,1,22,58,58
0,8,68,117,117
0,16,64,112,112
Begin
50
5
N
0,3,92,138,138
0,20,78,123,123
0,1,83,116,116
0,2,14,36,36
0,13,26,69,69
0,18,47,59,59
0,19,94,112,112
0,6,83,112,112
0,20,36,44,44
0,19,113,146,146
0,18,25,52,52
0,16,22,28,28
0,14,21,69,69
0,7,22,25,25
0,16,95,105,105
0,13,81,106,106
0,18,78,90,90
0,6,94,94,94
0,17,103,111,111
0,1,81,86,86
0,14,84,93,93
0,5,54,66,66
0,7,24,39,39
0,6,57,81,81
0,8,38,51,51
0,12,106,153,153
0,2,85,112,112
0,7,15,36,36
0,7,100,113,113
0,10,104,107,107
0,12,72,110,110
0,16,99,111,111
0,1,18,39,39
0,7,54,101,101
0,17,100,112,112
0,2,41,50,50
0,20,64,64,64
0,11,86,90,90
0,19,25,25,25
0,5,61,109,109
0,6,21,49,49
0,1,94,113,113
0,6,101,128,128
0,15,42,42,42
0,14,21,63,63
0,18,31,42,42
0,2,15,48,48
0,2,69,90,90
0,4,66,90,90
0,4,88,89,89
Begin
50
5
N
0,3,14,23,23
0,14,29,34,34
0,2,46,48,48
0,13,28,44,44
0,13,95,115,115
0,10,81,108,108
0,14,93,127,127
0,8,95,112,112
0,16,20,69,69
0,5,29,69,69
0,6,45,91,91
0,10,18,21,21
0,12,28,54,54
0,13,92,126,126
0,19,61,85,85
0,7,96,106,106
0,18,76,126,126
0,12,106,149,149
0,18,89,135,135
0,18,115,122,122
0,14,38,65,65
0,12,83,114,114
0,14,42,82,82
0,4,95,124,124
0,18,103,153,153
0,8,27,71,71
0,12,19,42,42
0,11,74,94,94
0,8,61,66,66
0,6,45,48,48
0,9,15,31,31
0,20,85,86,86
0,13,45,60,60
0,8,58,68,68
0,20,56,58,58
0,20,92,104,104
0,17,43,59,59
0,6,86,134,134
0,14,32,56,56
0,16,64,108,108
0,18,110,157,157
0,4,93,122,122
0,4,53,98,98
0,11,100,120,120
0,15,100,139,139
0,16,97,121,121
0,1,65,103,103
0,7,100,128,128
0,6,67,104,104
0,16,56,66,66
Begin
50
5
N
0,13,38,44,44
0,12,55,55,55
0,4,67,92,92
0,2,15,34,34
0,10,95,107,107
0,5,67,69,69
0,15,79,113,113
0,10,109,139,139
0,1,29,39,39
0,16,21,51,51
0,20,90,134,134
0,2,29,44,44
0,3,46,93,93
0,13,62,64,64
0,1,97,142,142
0,5,23,49,49
0,6,96,103,103
0,20,56,62,62
0,12,49,70,70
0,16,28,52,52
0,9,18,26,26
0,6,24,46,46
0,12,41,85,85
0,10,101,119,119
0,11,103,119,119
0,9,25,50,50
0,20,66,86,86
0,2,45,83,83
0,5,6,12,12
0,13,94,106,106
0,3,23,40,40
0,6,53,79,79
0,15,18,59,59
0,13,64,100,100
0,20,25,57,57
0,7,56,96,96
0,17,61,74,74
0,4,58,93,93
0,20,97,132,132
0,2,44,70,70
0,7,60,96,96
0,14,96,105,105
0,4,60,70,70
0,1,18,55,55
0,15,30,69,69
0,8,54,67,67
0,4,31,67,67
0,9,56,68,68
0,3,45,46,46
0,17,66,88,88
Begin
50
5
N
0,7,89,138,138
0,2,50,90,90
0,5,71,88,88
0,10,77,103,103
0,4,43,77,77
0,20,96,103,103
0,5,98,119,119
0,20,55,100,100
0,5,52,67,67
0,5,35,75,75
0,14,78,109,109
0,13,82,86,86
0,9,102,140,140
0,16,54,75,75
0,7,63,104,104
0,20,73,101,101
0,3,80,105,105
0,12,84,127,127
0,9,102,118,118
0,16,31,62,62
0,12,95,108,108
0,4,51,99,99
0,6,97,141,141
0,1,71,84,84
0,10,11,52,52
0,6,7,24,24
0,17,32,37,37
0,7,78,120,120
0,4,19,57,57
0,10,101,147,147
0,3,49,86,86
0,8,71,80,80
0,7,97,102,102
0,4,97,137,137
0,10,48,89,89
0,6,70,112,112
0,13,61,111,111
0,15,95,130,130
0,12,110,153,153
0,7,53,91,91
0,5,63,74,74
0,20,115,158,158
0,4,30,67,67
0,6,52,86,86
0,2,95,97,97
0,18,38,73,73
0,15,98,106,106
0,14,72,121,121
0,8,23,70,70
0,5,54,74,74
Begin
50
5
N
0,20,92,141,141
0,5,74,121,121
0,2,87,96,96
0,17,27,60,60
0,10,27,56,56
0,11,16,55,55
0,5,82,112,112
0,8,54,63,63
0,7,92,109,109
0,6,13,54,54
0,14,20,47,47
0,14,42,53,53
0,12,45,48,48
0,16,29,38,38
0,9,69,86,86
0,20,32,52,52
0,16,49,57,57
0,8,79,110,110
0,12,16,39,39
0,19,51,78,78
0,15,15,46,46
0,6,73,118,118
0,10,34,45,45
0,12,13,31,31
0,15,59,108,108
0,2,46,50,50
0,11,32,53,53
0,14,74,79,79
0,6,22,30,30
0,16,22,46,46
0,7,87,112,112
0,19,25,32,32
0,17,73,93,93
0,1,13,34,34
0,9,97,140,140
0,8,106,121,121
0,10,57,83,83
0,18,32,37,37
0,20,64,78,78
0,3,24,41,41
0,13,66,72,72
0,3,48,57,57
0,6,33,71,71
0,14,46,90,90
0,2,74,112,112
0,20,29,66,66
0,5,59,69,69
0,16,57,74,74
0,18,57,97,97
0,3,56,56,56
Begin
50
5
N
0,10,26,52,52
0,13,41,91,91
0,17,73,86,86
0,12,35,64,64
0,10,43,58,58
0,5,33,52,52
0,19,72,119,119
0,3,31,48,48
0,10,25,62,62
0,6,36,49,49
0,6,86,107,107
0,17,59,94,94
0,16,39,52,52
0,1,82,107,107
0,13,39,80,80
0,19,67,72,72
0,7,48,79,79
0,5,60,106,106
0,12,15,18,18
0,6,37,55,55
0,12,71,79,79
0,20,59,88,88
0,14,32,73,73
0,19,41,72,72
0,9,94,139,139
0,5,81,99,99
0,7,13,52,52
0,20,50,67,67
0,18,106,125,125
0,19,35,69,69
0,7,80,93,93
0,10,80,113,113
0,2,39,82,82
0,18,48,51,51
0,10,83,129,129
0,8,105,139,139
0,16,46,83,83
0,11,37,39,39
0,18,31,77,77
0,5,12,16,16
0,19,58,99,99
0,4,91,116,116
0,18,110,154,154
0,15,93,102,102
0,16,43,89,89
0,14,80,124,124
0,8,49,57,57
0,3,98,120,120
0,4,86,115,115
0,2,7,40,40
Begin
50
5
N
0,4,102,103,103
0,20,37,82,82
0,10,13,54,54
0,8,83,113,113
0,11,63,107,107
0,9,30,56,56
0,7,65,112,112
0,10,80,124,124
0,19,105,140,140
0,10,104,141,141
0,3,12,48,48
0,4,9,54,54
0,2,55,102,102
0,18,107,141,141
0,10,52,62,62
0,8,95,115,115
0,18,36,86,86
0,17,84,119,119
0,14,73,100,100
0,8,16,40,40
0,3,25,54,54
0,17,58,90,90
0,15,64,72,72
0,14,53,55,55
0,8,96,120,120
0,11,34,51,51
0,20,31,57,57
0,20,113,122,122
0,13,75,114,114
0,4,104,147,147
0,14,25,29,29
0,5,100,124,124
0,18,87,137,137
0,1,37,55,55
0,2,73,85,85
0,11,37,61,61
0,18,40,70,70
0,8,25,51,51
0,12,94,101,101
0,7,8,15,15
0,4,72,84,84
0,6,98,108,108
0,16,94,139,139
0,15,96,108,108
0,3,91,139,139
0,8,50,60,60
0,17,47,69,69
0,9,80,110,110
0,20,48,69,69
0,3,66,88,88
Begin
50
5
N
0,6,89,94,94
0,11,21,22,22
0,15,102,143,143
0,13,75,106,106
0,17,91,116,116
0,17,26,73,73
0,1,96,107,107
0,9,48,95,95
0,2,39,49,49
0,10,59,102,102
0,19,94,128,128
0,1,28,67,67
0,2,101,133,133
0,18,77,90,90
0,11,55,105,105
0,20,44,48,48
0,19,44,45,45
0,4,75,96,96
0,2,78,118,118
0,7,31,45,45
0,3,19,21,21
0,17,37,52,52
0,12,39,53,53
0,5,20,64,64
0,10,76,92,92
0,10,75,103,103
0,12,70,111,111
0,13,87,113,113
0,2,85,99,99
0,17,29,55,55
0,3,30,65,65
0,4,13,58,58
0,10,78,86,86
0,16,108,124,124
0,14,55,104,104
0,20,111,142,142
0,11,59,69,69
0,7,17,64,64
0,18,33,71,71
0,3,3,48,48
0,14,28,36,36
0,8,39,51,51
0,6,86,133,133
0,9,67,110,110
0,15,38,51,51
0,15,35,43,43
0,7,81,113,113
0,11,18,56,56
0,10,104,150,150
0,5,12,58,58
Begin
50
5
N
0,3,78,80,80
0,6,16,34,34
0,11,46,54,54
0,10,87,124,124
0,7,57,106,106
0,12,32,40,40
0,15,69,115,115
0,8,15,65,65
0,3,57,103,103
0,1,78,128,128
0,19,108,145,145
0,20,35,77,77
0,7,74,83,83
0,11,23,71,71
0,5,47,70,70
0,5,104,137,137
0,8,80,89,89
0,6,15,28,28
0,6,27,68,68
0,4,28,57,57
0,4,21,44,44
0,19,34,65,65
0,16,65,79,79
0,20,119,139,139
0,19,41,83,83
0,8,52,93,93
0,1,84,111,111
0,5,16,48,48
0,10,49,91,91
0,7,66,70,70
0,18,96,108,108
0,7,78,98,98
0,19,67,112,112
0,5,49,93,93
0,13,49,54,54
0,10,83,110,110
0,6,83,101,101
0,17,117,141,141
0,9,58,102,102
0,6,85,108,108
0,8,75,86,86
0,13,13,60,60
0,1,96,117,117
0,19,36,79,79
0,16,96,107,107
0,19,45,93,93
0,9,63,99,99
0,17,53,89,89
0,6,87,97,97
0,4,13,63,63
Begin
50
5
N
0,13,60,93,93
0,18,27,60,60
0,16,28,58,58
0,5,8,47,47
0,2,86,115,115
0,6,80,122,122
0,5,23,42,42
0,20,120,157,157
0,14,43,70,70
0,18,64,96,96
0,18,26,31,31
0,11,105,115,115
0,4,77,93,93
0,16,111,129,129
0,12,14,24,24
0,3,34,81,81
0,20,76,82,82
0,7,59,65,65
0,2,22,42,42
0,13,20,64,64
0,6,100,148,148
0,8,53,98,98
0,12,75,106,106
0,19,60,88,88
0,6,104,133,133
0,10,20,65,65
0,9,16,39,39
0,11,53,103,103
0,13,64,73,73
0,2,16,29,29
0,19,61,70,70
0,18,99,131,131
0,16,55,69,69
0,8,38,73,73
0,19,77,110,110
0,11,15,54,54
0,9,54,96,96
0,18,116,129,129
0,18,80,119,119
0,2,69,115,115
0,7,67,83,83
0,11,58,64,64
0,4,26,52,52
0,9,69,111,111
0,3,57,77,77
0,17,24,47,47
0,12,62,108,108
0,9,49,94,94
0,14,42,67,67
0,9,43,52,52
Begin
50
5
N
0,7,74,113,113
0,14,32,44,44
0,16,51,74,74
0,7,86,89,89
0,4,97,127,127
0,12,85,119,119
0,1,30,39,39
0,19,90,119,119
0,17,54,97,97
0,7,88,98,98
0,11,26,70,70
0,6,88,90,90
0,11,73,93,93
0,20,115,125,125
0,1,12,18,18
0,14,83,126,126
0,7,79,86,86
0,11,77,120,120
0,2,50,61,61
0,19,100,101,101
0,3,35,44,44
0,1,61,61,61
0,2,14,46,46
0,10,20,49,49
0,14,28,63,63
0,16,96,115,115
0,13,25,29,29
0,16,79,116,116
0,13,85,96,96
0,18,84,85,85
0,18,97,115,115
0,2,82,130,130
0,2,89,92,92
0,15,49,57,57
0,7,9,25,25
0,20,102,108,108
0,8,54,66,66
0,10,35,79,79
0,5,95,125,125
0,9,85,97,97
0,10,76,77,77
0,17,92,134,134
0,16,101,137,137
0,17,75,77,77
0,1,90,93,93
0,7,96,141,141
0,10,35,53,53
0,15,87,118,118
0,12,105,130,130
0,4,40,53,53
Begin
50
5
N
0,9,92,138,138
0,10,75,108,108
0,7,49,74,74
0,1,28,31,31
0,2,31,79,79
0,4,69,112,112
0,1,12,17,17
0,9,92,133,133
0,1,43,81,81
0,11,72,77,77
0,16,19,66,66
0,14,65,94,94
0,8,90,90,90
0,18,102,116,116
0,19,111,140,140
0,18,24,35,35
0,15,26,43,43
0,17,68,76,76
0,14,67,97,97
0,9,14,24,24
0,11,95,106,106
0,10,63,100,100
0,1,90,118,118
0,1,75,95,95
0,7,74,89,89
0,19,74,92,92
0,3,31,55,55
0,10,21,71,71
0,13,90,116,116
0,5,22,51,51
0,9,77,98,98
0,14,27,75,75
0,9,26,68,68
0,20,42,71,71
0,8,63,75,75
0,14,61,101,101
0,1,61,64,64
0,11,18,27,27
0,11,84,132,132
0,2,99,105,105
0,13,52,93,93
0,2,8,56,56
0,1,48,53,53
0,17,61,78,78
0,9,91,136,136
0,14,63,81,81
0,9,63,112,112
0,11,18,20,20
0,15,75,114,114
0,14,79,116,116
Begin
50
5
N
0,16,45,51,51
0,12,47,56,56
0,11,47,80,80
0,14,35,40,40
0,20,84,130,130
0,18,47,67,67
0,5,79,126,126
0,5,31,31,31
0,5,102,132,132
0,1,64,77,77
0,15,57,84,84
0,18,19,64,64
0,1,57,70,70
0,15,36,60,60
0,17,37,42,42
0,15,24,44,44
0,3,36,43,43
0,2,56,76,76
0,2,82,101,101
0,14,95,95,95
0,19,74,95,95
0,10,51,73,73
0,8,54,54,54
0,13,29,39,39
0,3,100,121,121
0,5,73,98,98
0,13,93,135,135
0,16,101,120,120
0,4,96,105,105
0,12,70,120,120
0,12,63,90,90
0,20,118,166,166
0,9,43,63,63
0,9,107,135,135
0,14,21,48,48
0,2,30,40,40
0,12,102,102,102
0,9,75,118,118
0,17,101,139,139
0,20,59,76,76
0,20,116,159,159
0,11,106,148,148
0,10,49,58,58
0,18,101,108,108
0,9,57,68,68
0,20,75,100,100
0,4,16,36,36
0,4,58,61,61
0,1,35,81,81
0,16,48,62,62
Begin
50
5
N
0,3,32,44,44
0,20,100,109,109
0,17,41,70,70
0,20,30,50,50
0,3,56,101,101
0,8,57,79,79
0,18,84,112,112
0,6,89,94,94
0,7,92,115,115
0,6,69,108,108
0,11,87,90,90
0,16,89,132,132
0,20,74,79,79
0,11,64,74,74
0,20,87,124,124
0,17,19,30,30
0,6,96,141,141
0,17,34,70,70
0,20,72,100,100
0,9,86,96,96
0,4,35,83,83
0,5,14,48,48
0,3,9,20,20
0,5,66,104,104
0,9,65,86,86
0,4,44,66,66
0,8,76,93,93
0,6,59,84,84
0,1,50,51,51
0,12,102,142,142
0,16,23,28,28
0,15,48,58,58
0,9,52,65,65
0,13,78,122,122
0,8,14,36,36
0,16,39,81,81
0,5,68,94,94
0,12,104,106,106
0,2,95,121,121
0,2,53,74,74
0,18,46,71,71
0,1,1,43,43
0,5,46,59,59
0,10,13,59,59
0,7,48,97,97
0,16,35,45,45
0,13,55,97,97
0,3,102,140,140
0,4,9,43,43
0,14,29,38,38
Begin
50
5
N
0,3,7,31,31
0,13,17,41,41
0,9,34,79,79
0,15,87,133,133
0,13,18,34,34
0,12,95,121,121
0,17,59,106,106
0,13,67,113,113
0,8,78,127,127
0,2,40,46,46
0,6,55,63,63
0,15,25,36,36
0,5,60,83,83
0,3,28,37,37
0,1,89,100,100
0,8,55,57,57
0,18,45,69,69
0,17,109,110,110
0,15,46,82,82
0,15,54,59,59
0,17,83,113,113
0,20,60,96,96
0,5,66,79,79
0,14,86,112,112
0,18,92,111,111
0,2,10,53,53
0,3,99,105,105
0,13,90,91,91
0,13,63,80,80
0,8,28,65,65
0,10,13,32,32
0,2,5,45,45
0,16,41,61,61
0,1,95,100,100
0,11,91,134,134
0,19,108,155,155
0,16,19,64,64
0,19,85,118,118
0,20,51,59,59
0,7,75,93,93
0,1,16,36,36
0,9,31,53,53
0,5,5,40,40
0,13,17,48,48
0,15,74,94,94
0,12,65,80,80
0,11,42,58,58
0,9,32,82,82
0,2,20,35,35
0,5,54,104,104
Begin
50
5
N
0,12,65,72,72
0,20,116,134,134
0,9,26,44,44
0,3,83,104,104
0,15,68,68,68
0,4,14,40,40
0,9,71,114,114
0,16,18,21,21
0,16,24,37,37
0,2,33,71,71
0,2,93,107,107
0,4,94,106,106
0,12,45,66,66
0,19,64,74,74
0,7,26,63,63
0,7,41,83,83
0,18,97,120,120
0,15,72,96,96
0,16,50,78,78
0,2,43,87,87
0,17,64,103,103
0,2,69,103,103
0,7,29,29,29
0,16,31,55,55
0,20,70,103,103
0,15,100,100,100
0,11,83,123,123
0,1,45,63,63
0,10,33,69,69
0,2,31,37,37
0,19,30,59,59
0,15,36,48,48
0,9,64,88,88
0,9,40,72,72
0,18,46,52,52
0,12,111,161,161
0,12,65,100,100
0,8,62,69,69
0,15,17,35,35
0,9,17,50,50
0,12,13,52,52
0,4,78,128,128
0,9,23,50,50
0,18,74,117,117
0,11,57,63,63
0,14,15,20,20
0,13,72,104,104
0,7,103,112,112
0,10,80,90,90
0,17,32,46,46
Begin
50
5
N
0,11,83,98,98
0,6,93,95,95
0,6,33,42,42
0,17,32,70,70
0,13,80,90,90
0,16,48,59,59
0,18,114,155,155
0,11,40,79,79
0,15,91,115,115
0,19,80,111,111
0,5,16,33,33
0,11,51,61,61
0,12,79,103,103
0,16,63,94,94
0,11,23,38,38
0,15,105,136,136
0,19,98,127,127
0,16,48,91,91
0,11,14,45,45
0,1,98,109,109
0,13,32,49,49
0,20,92,130,130
0,4,34,55,55
0,13,20,65,65
0,6,65,65,65
0,12,43,89,89
0,4,30,65,65
0,16,18,18,18
0,13,69,71,71
0,5,61,61,61
0,10,29,39,39
0,17,32,79,79
0,12,44,55,55
0,20,117,132,132
0,18,41,86,86
0,18,98,108,108
0,16,115,139,139
0,10,84,109,109
0,10,45,47,47
0,11,70,101,101
0,12,17,58,58
0,16,103,151,151
0,14,57,71,71
0,19,59,71,71
0,5,31,55,55
0,3,16,29,29
0,7,100,113,113
0,17,57,107,107
0,7,96,113,113
0,8,51,98,98
Begin
50
5
N
0,20,119,169,169
0,16,90,134,134
0,15,57,72,72
0,1,35,70,70
0,6,62,111,111
0,15,82,87,87
0,1,101,102,102
0,6,86,107,107
0,6,15,30,30
0,13,58,95,95
0,11,54,90,90
0,11,32,55,55
0,8,104,149,149
0,14,112,123,123
0,8,31,71,71
0,8,105,128,128
0,10,108,130,130
0,10,34,46,46
0,18,68,85,85
0,5,15,55,55
0,19,83,93,93
0,14,31,52,52
0,3,60,79,79
0,1,27,44,44
0,6,71,100,100
0,1,1,28,28
0,10,56,82,82
0,19,113,152,152
0,4,88,101,101
0,11,15,33,33
0,7,106,106,106
0,11,77,86,86
0,19,99,137,137
0,7,89,89,89
0,14,20,53,53
0,5,15,49,49
0,16,76,82,82
0,7,61,64,64
0,2,74,119,119
0,8,31,78,78
0,15,69,116,116
0,15,20,49,49
0,19,119,138,138
0,14,44,53,53
0,14,111,124,124
0,8,28,46,46
0,1,100,149,149
0,4,33,59,59
0,5,42,53,53
0,3,76,99,99
Begin
50
5
N
0,2,47,47,47
0,20,38,41,41
0,12,22,24,24
0,19,97,115,115
0,3,50,66,66
0,8,90,116,116
0,16,101,126,126
0,15,15,55,55
0,5,27,35,35
0,10,44,89,89
0,19,59,76,76
0,20,58,85,85
0,1,96,128,128
0,2,92,113,113
0,9,12,57,57
0,15,58,93,93
0,6,26,54,54
0,16,110,138,138
0,12,30,69,69
0,15,82,87,87
0,13,75,101,101
0,20,77,122,122
0,11,70,113,113
0,3,69,106,106
0,12,21,60,60
0,9,93,103,103
0,4,15,35,35
0,15,103,120,120
0,6,51,77,77
0,1,19,28,28
0,4,86,127,127
0,14,94,113,113
0,12,42,91,91
0,9,54,86,86
0,4,5,42,42
0,19,65,93,93
0,3,65,99,99
0,11,43,71,71
0,18,76,76,76
0,8,70,79,79
0,12,89,89,89
0,8,52,92,92
0,16,16,21,21
0,15,57,85,85
0,8,66,94,94
0,3,53,54,54
0,14,77,109,109
0,8,24,73,73
0,19,21,48,48
0,19,61,69,69
Begin
50
5
N
0,3,3,50,50
0,3,42,60,60
0,19,35,54,54
0,1,93,133,133
0,12,42,60,60
0,3,45,89,89
0,4,13,38,38
0,17,63,97,97
0,16,53,88,88
0,7,36,41,41
0,10,50,55,55
0,9,61,86,86
0,16,59,93,93
0,4,49,79,79
0,19,20,65,65
0,7,21,36,36
0,4,34,54,54
0,15,26,70,70
0,8,96,108,108
0,2,21,48,48
0,4,71,118,118
0,6,14,37,37
0,17,103,148,148
0,10,11,28,28
0,2,98,116,116
0,20,48,73,73
0,6,53,94,94
0,14,31,77,77
0,12,67,107,107
0,16,78,128,128
0,7,88,121,121
0,6,16,53,53
0,15,106,136,136
0,13,52,83,83
0,20,67,95,95
0,7,51,94,94
0,17,89,105,105
0,13,54,79,79
0,11,109,111,111
0,7,84,117,117
0,7,16,39,39
0,20,57,86,86
0,15,24,48,48
0,7,80,124,124
0,19,88,105,105
0,10,11,50,50
0,7,91,116,116
0,14,60,106,106
0,4,104,148,148
0,4,37,69,69
Begin
50
5
N
0,18,83,120,120
0,7,69,74,74
0,19,52,62,62
0,8,73,120,120
0,6,63,94,94
0,12,17,49,49
0,8,47,70,70
0,18,22,68,68
0,16,35,81,81
0,13,53,65,65
0,6,32,77,77
0,1,61,87,87
0,3,53,96,96
0,7,96,121,121
0,6,20,23,23
0,18,91,97,97
0,11,20,46,46
0,20,115,143,143
0,18,89,127,127
0,17,52,59,59
0,2,65,85,85
0,19,84,84,84
0,10,89,115,115
0,7,19,39,39
0,16,55,82,82
0,18,46,59,59
0,20,100,118,118
0,10,88,104,104
0,1,69,70,70
0,16,65,84,84
0,19,74,74,74
0,8,58,91,91
0,8,104,126,126
0,18,43,72,72
0,6,11,60,60
0,17,109,121,121
0,2,92,93,93
0,9,47,88,88
0,16,59,84,84
0,16,38,88,88
0,4,20,47,47
0,4,56,57,57
0,17,105,155,155
0,6,81,93,93
0,18,19,34,34
0,17,99,109,109
0,2,93,98,98
0,2,37,62,62
0,19,30,76,76
0,9,100,107,107
Begin
50
5
N
0,8,15,30,30
0,19,44,86,86
0,20,29,64,64
0,19,57,79,79
0,4,28,51,51
0,10,16,30,30
0,15,27,36,36
0,17,39,66,66
0,7,20,53,53
0,5,60,88,88
0,8,102,133,133
0,14,101,145,145
0,11,94,143,143
0,5,82,100,100
0,14,111,141,141
0,3,48,82,82
0,9,24,64,64
0,13,110,110,110
0,3,29,37,37
0,16,65,100,100
0,7,93,125,125
0,20,74,99,99
